MCE_Version	ICD_Version	MCE_Section	MCE_Exclusion_Type	ICD_Code_Type	ICD_Code	ICD_Desc
30	9	4.C	Maternity_Only	D	66120	Uterine inertia NEC-unsp
30	9	4.C	Maternity_Only	D	66121	Uterine inert NEC-deliv
30	9	4.C	Maternity_Only	D	66123	Uterine inert NEC-antepa
30	9	4.C	Maternity_Only	D	66130	Precipitate labor-unspec
30	9	4.C	Maternity_Only	D	66131	Precipitate labor-deliv
30	9	4.C	Maternity_Only	D	66133	Precipitate labor-antepa
30	9	4.C	Maternity_Only	D	66140	Uter dystocia NOS-unspec
30	9	4.C	Maternity_Only	D	66141	Uter dystocia NOS-deliv
30	9	4.C	Maternity_Only	D	66143	Uter dystocia NOS-antepa
30	9	4.C	Maternity_Only	D	66190	Abnormal labor NOS-unsp
30	9	4.C	Maternity_Only	D	66191	Abnormal labor NOS-deliv
30	9	4.C	Maternity_Only	D	66193	Abnorm labor NOS-antepar
30	9	4.C	Maternity_Only	D	66200	Prolonged 1st stage-unsp
30	9	4.C	Maternity_Only	D	66201	Prolong 1st stage-deliv
30	9	4.C	Maternity_Only	D	66203	Prolong 1st stage-antepa
30	9	4.C	Maternity_Only	D	66210	Prolonged labor NOS-unsp
30	9	4.C	Maternity_Only	D	66211	Prolong labor NOS-deliv
30	9	4.C	Maternity_Only	D	66213	Prolong labor NOS-antepa
30	9	4.C	Maternity_Only	D	66220	Prolonged 2nd stage-unsp
30	9	4.C	Maternity_Only	D	66221	Prolong 2nd stage-deliv
30	9	4.C	Maternity_Only	D	66223	Prolong 2nd stage-antepa
30	9	4.C	Maternity_Only	D	66230	Delay del 2nd twin-unsp
30	9	4.C	Maternity_Only	D	66231	Delay del 2nd twin-deliv
30	9	4.C	Maternity_Only	D	66233	Delay del 2 twin-antepar
30	9	4.C	Maternity_Only	D	66300	Cord prolapse-unspec
30	9	4.C	Maternity_Only	D	66301	Cord prolapse-delivered
30	9	4.C	Maternity_Only	D	66303	Cord prolapse-antepartum
30	9	4.C	Maternity_Only	D	66310	Cord around neck-unspec
30	9	4.C	Maternity_Only	D	66311	Cord around neck-deliver
30	9	4.C	Maternity_Only	D	66313	Cord around neck-antepar
30	9	4.C	Maternity_Only	D	66320	Cord compress NEC-unspec
30	9	4.C	Maternity_Only	D	66321	Cord compress NEC-deliv
30	9	4.C	Maternity_Only	D	66323	Cord compres NEC-antepar
30	9	4.C	Maternity_Only	D	66330	Cord entangle NEC-unspec
30	9	4.C	Maternity_Only	D	66331	Cord entangle NEC-deliv
30	9	4.C	Maternity_Only	D	66333	Cord entangl NEC-antepar
30	9	4.C	Maternity_Only	D	66340	Short cord-unspecified
30	9	4.C	Maternity_Only	D	66341	Short cord-delivered
30	9	4.C	Maternity_Only	D	66343	Short cord-antepartum
30	9	4.C	Maternity_Only	D	66350	Vasa previa-unspecified
30	9	4.C	Maternity_Only	D	66351	Vasa previa-delivered
30	9	4.C	Maternity_Only	D	66353	Vasa previa-antepartum
30	9	4.C	Maternity_Only	D	66360	Vasc lesion cord-unspec
30	9	4.C	Maternity_Only	D	66361	Vasc lesion cord-deliver
30	9	4.C	Maternity_Only	D	66363	Vasc lesion cord-antepar
30	9	4.C	Maternity_Only	D	66380	Cord complicat NEC-unsp
30	9	4.C	Maternity_Only	D	66381	Cord complicat NEC-deliv
30	9	4.C	Maternity_Only	D	66383	Cord compl NEC-antepart
30	9	4.C	Maternity_Only	D	66390	Cord complicat NOS-unsp
30	9	4.C	Maternity_Only	D	66391	Cord complicat NOS-deliv
30	9	4.C	Maternity_Only	D	66393	Cord compl NOS-antepart
30	9	4.C	Maternity_Only	D	66400	Del w 1 deg lacerat-unsp
30	9	4.C	Maternity_Only	D	66401	Del w 1 deg lacerat-del
30	9	4.C	Maternity_Only	D	66404	Del w 1 deg lac-postpart
30	9	4.C	Maternity_Only	D	66410	Del w 2 deg lacerat-unsp
30	9	4.C	Maternity_Only	D	66411	Del w 2 deg lacerat-del
30	9	4.C	Maternity_Only	D	66414	Del w 2 deg lac-postpart
30	9	4.C	Maternity_Only	D	66420	Del w 3 deg lacerat-unsp
30	9	4.C	Maternity_Only	D	66421	Del w 3 deg lacerat-del
30	9	4.C	Maternity_Only	D	66424	Del w 3 deg lac-postpart
30	9	4.C	Maternity_Only	D	66430	Del w 4 deg lacerat-unsp
30	9	4.C	Maternity_Only	D	66431	Del w 4 deg lacerat-del
30	9	4.C	Maternity_Only	D	66434	Del w 4 deg lac-postpart
30	9	4.C	Maternity_Only	D	66440	Ob perineal lac NOS-unsp
30	9	4.C	Maternity_Only	D	66441	Ob perineal lac NOS-del
30	9	4.C	Maternity_Only	D	66444	Perineal lac NOS-postpar
30	9	4.C	Maternity_Only	D	66450	Ob perineal hematom-unsp
30	9	4.C	Maternity_Only	D	66451	Ob perineal hematoma-del
30	9	4.C	Maternity_Only	D	66454	Perin hematoma-postpart
30	9	4.C	Maternity_Only	D	66460	Anal sphincter tear NOS
30	9	4.C	Maternity_Only	D	66461	Anal sphincter tear-del
30	9	4.C	Maternity_Only	D	66464	Anal sphinctr tear w p/p
30	9	4.C	Maternity_Only	D	66480	Ob perin traum NEC-unsp
30	9	4.C	Maternity_Only	D	66481	Ob perineal trau NEC-del
30	9	4.C	Maternity_Only	D	66484	Perin traum NEC-postpart
30	9	4.C	Maternity_Only	D	66490	Ob perin traum NOS-unsp
30	9	4.C	Maternity_Only	D	66491	Ob perineal trau NOS-del
30	9	4.C	Maternity_Only	D	66494	Perin traum NOS-postpart
30	9	4.C	Maternity_Only	D	66500	Prelabor rupt uter-unsp
30	9	4.C	Maternity_Only	D	66501	Prelabor rupt uterus-del
30	9	4.C	Maternity_Only	D	66503	Prelab rupt uter-antepar
30	9	4.C	Maternity_Only	D	66510	Rupture uterus NOS-unsp
30	9	4.C	Maternity_Only	D	66511	Rupture uterus NOS-deliv
30	9	4.C	Maternity_Only	D	66520	Inversion of uterus-unsp
30	9	4.C	Maternity_Only	D	66522	Invers uterus-del w p/p
30	9	4.C	Maternity_Only	D	66524	Invers uterus-postpart
30	9	4.C	Maternity_Only	D	66530	Lacerat of cervix-unspec
30	9	4.C	Maternity_Only	D	66531	Lacerat of cervix-deliv
30	9	4.C	Maternity_Only	D	66534	Lacer of cervix-postpart
30	9	4.C	Maternity_Only	D	66540	High vaginal lacer-unsp
30	9	4.C	Maternity_Only	D	66541	High vaginal lacer-deliv
30	9	4.C	Maternity_Only	D	66544	High vaginal lac-postpar
30	9	4.C	Maternity_Only	D	66550	Ob inj pelv org NEC-unsp
30	9	4.C	Maternity_Only	D	66551	Ob inj pelv org NEC-del
30	9	4.C	Maternity_Only	D	66554	Inj pelv org NEC-postpar
30	9	4.C	Maternity_Only	D	66560	Damage to pelvic jt-unsp
30	9	4.C	Maternity_Only	D	66561	Damage to pelvic jt-del
30	9	4.C	Maternity_Only	D	66564	Damage pelvic jt-postpar
30	9	4.C	Maternity_Only	D	66570	Ob pelvic hematoma-unsp
30	9	4.C	Maternity_Only	D	66571	Ob pelvic hematoma-deliv
30	9	4.C	Maternity_Only	D	66572	Pelvic hematom-del w pp
30	9	4.C	Maternity_Only	D	66574	Pelvic hematoma-postpart
30	9	4.C	Maternity_Only	D	66580	Ob trauma NEC-unspec
30	9	4.C	Maternity_Only	D	66581	Ob trauma NEC-delivered
30	9	4.C	Maternity_Only	D	66582	Ob trauma NEC-del w p/p
30	9	4.C	Maternity_Only	D	66583	Ob trauma NEC-antepartum
30	9	4.C	Maternity_Only	D	66584	Ob trauma NEC-postpartum
30	9	4.C	Maternity_Only	D	66590	Ob trauma NOS-unspec
30	9	4.C	Maternity_Only	D	66591	Ob trauma NOS-delivered
30	9	4.C	Maternity_Only	D	66592	Ob trauma NOS-del w p/p
30	9	4.C	Maternity_Only	D	66593	Ob trauma NOS-antepartum
30	9	4.C	Maternity_Only	D	66594	Ob trauma NOS-postpartum
30	9	4.C	Maternity_Only	D	66600	Third-stage hem-unspec
30	9	4.C	Maternity_Only	D	66602	Thrd-stage hem-del w p/p
30	9	4.C	Maternity_Only	D	66604	Third-stage hem-postpart
30	9	4.C	Maternity_Only	D	66610	Postpartum hem NEC-unsp
30	9	4.C	Maternity_Only	D	66612	Postpa hem NEC-del w p/p
30	9	4.C	Maternity_Only	D	66614	Postpart hem NEC-postpar
30	9	4.C	Maternity_Only	D	66620	Delay p/part hem-unspec
30	9	4.C	Maternity_Only	D	66622	Delay p/p hem-del w p/p
30	9	4.C	Maternity_Only	D	66624	Delay p/part hem-postpar
30	9	4.C	Maternity_Only	D	66630	Postpart coagul def-unsp
30	9	4.C	Maternity_Only	D	66632	P/p coag def-del w p/p
30	9	4.C	Maternity_Only	D	66634	Postpart coag def-postpa
30	9	4.C	Maternity_Only	D	66700	Retain placenta NOS-unsp
30	9	4.C	Maternity_Only	D	66702	Retnd plac NOS-del w p/p
30	9	4.C	Maternity_Only	D	66704	Retain plac NOS-postpart
30	9	4.C	Maternity_Only	D	66710	Retain prod concept-unsp
30	9	4.C	Maternity_Only	D	66712	Ret prod conc-del w p/p
30	9	4.C	Maternity_Only	D	66714	Ret prod concept-postpar
30	9	4.C	Maternity_Only	D	66800	Pulm compl in del-unspec
30	9	4.C	Maternity_Only	D	66801	Pulm compl in del-deliv
30	9	4.C	Maternity_Only	D	66802	Pulm complic-del w p/p
30	9	4.C	Maternity_Only	D	66803	Pulm complicat-antepart
30	9	4.C	Maternity_Only	D	66804	Pulm complicat-postpart
30	9	4.C	Maternity_Only	D	66810	Heart compl in del-unsp
30	9	4.C	Maternity_Only	D	66811	Heart compl in del-deliv
30	9	4.C	Maternity_Only	D	66812	Heart compl-del w p/p
30	9	4.C	Maternity_Only	D	66813	Heart complic-antepart
30	9	4.C	Maternity_Only	D	66814	Heart complic-postpart
30	9	4.C	Maternity_Only	D	66820	Cns compl labor/del-unsp
30	9	4.C	Maternity_Only	D	66821	Cns compl lab/del-deliv
30	9	4.C	Maternity_Only	D	66822	Cns complic-del w p/p
30	9	4.C	Maternity_Only	D	66823	Cns compl in del-antepar
30	9	4.C	Maternity_Only	D	66824	Cns compl in del-postpar
30	9	4.C	Maternity_Only	D	66880	Anesth comp del NEC-unsp
30	9	4.C	Maternity_Only	D	66881	Anesth compl NEC-deliver
30	9	4.C	Maternity_Only	D	66882	Anesth compl NEC-del p/p
30	9	4.C	Maternity_Only	D	66883	Anesth compl antepartum
30	9	4.C	Maternity_Only	D	66884	Anesth compl-postpartum
30	9	4.C	Maternity_Only	D	66890	Anesth comp del NOS-unsp
30	9	4.C	Maternity_Only	D	66891	Anesth compl NOS-deliver
30	9	4.C	Maternity_Only	D	66892	Anesth compl NOS-del p/p
30	9	4.C	Maternity_Only	D	66893	Anesth compl-antepartum
30	9	4.C	Maternity_Only	D	66894	Anesth compl-postpartum
30	9	4.C	Maternity_Only	D	66900	Maternal distress-unspec
30	9	4.C	Maternity_Only	D	66901	Maternal distress-deliv
30	9	4.C	Maternity_Only	D	66902	Matern distres-del w p/p
30	9	4.C	Maternity_Only	D	66903	Matern distress-antepar
30	9	4.C	Maternity_Only	D	66904	Matern distress-postpart
30	9	4.C	Maternity_Only	D	66910	Obstetric shock-unspec
30	9	4.C	Maternity_Only	D	66911	Obstetric shock-deliver
30	9	4.C	Maternity_Only	D	66912	Obstet shock-deliv w p/p
30	9	4.C	Maternity_Only	D	66913	Obstetric shock-antepar
30	9	4.C	Maternity_Only	D	66914	Obstetric shock-postpart
30	9	4.C	Maternity_Only	D	66920	Matern hypotens syn-unsp
30	9	4.C	Maternity_Only	D	66921	Matern hypoten syn-deliv
30	9	4.C	Maternity_Only	D	66922	Matern hypoten-del w p/p
30	9	4.C	Maternity_Only	D	66923	Matern hypotens-antepar
30	9	4.C	Maternity_Only	D	66924	Matern hypotens-postpart
30	9	4.C	Maternity_Only	D	66930	Ac kidny fail w del-unsp
30	9	4.C	Maternity_Only	D	66932	Ac kidney fail-del w p/p
30	9	4.C	Maternity_Only	D	66934	Ac kidney fail-postpart
30	9	4.C	Maternity_Only	D	66940	Oth ob surg compl-unspec
30	9	4.C	Maternity_Only	D	66941	Oth ob compl-delivered
30	9	4.C	Maternity_Only	D	66942	Oth ob compl-deliv w p/p
30	9	4.C	Maternity_Only	D	66943	Complc ob surg anteprtm
30	9	4.C	Maternity_Only	D	66944	Oth ob surg compl-postpa
30	9	4.C	Maternity_Only	D	66950	Forcep deliv NOS-unspec
30	9	4.C	Maternity_Only	D	66951	Forcep deliv NOS-deliver
30	9	4.C	Maternity_Only	D	66960	Breech extr NOS-unspec
30	9	4.C	Maternity_Only	D	66961	Breech extr NOS-deliver
30	9	4.C	Maternity_Only	D	66970	Cesarean deliv NOS-unsp
30	9	4.C	Maternity_Only	D	66971	Cesarean delivery NOS
30	9	4.C	Maternity_Only	D	66980	Compl lab/deliv NEC-unsp
30	9	4.C	Maternity_Only	D	66981	Comp lab/deliv NEC-deliv
30	9	4.C	Maternity_Only	D	66982	Compl del NEC-del w p/p
30	9	4.C	Maternity_Only	D	66983	Compl deliv NEC-antepar
30	9	4.C	Maternity_Only	D	66984	Compl deliv NEC-postpart
30	9	4.C	Maternity_Only	D	66990	Compl lab/deliv NOS-unsp
30	9	4.C	Maternity_Only	D	66991	Comp lab/deliv NOS-deliv
30	9	4.C	Maternity_Only	D	66992	Compl del NOS-del w p/p
30	9	4.C	Maternity_Only	D	66993	Compl deliv NOS-antepar
30	9	4.C	Maternity_Only	D	66994	Compl deliv NOS-postpart
30	9	4.C	Maternity_Only	D	67000	Maj puerp inf NOS-unsp
30	9	4.C	Maternity_Only	D	67002	Maj puer inf NOS-del p/p
30	9	4.C	Maternity_Only	D	67004	Major puerp inf NOS-p/p
30	9	4.C	Maternity_Only	D	67010	Puerp endometritis-unsp
30	9	4.C	Maternity_Only	D	67012	Puerp endomet del w p/p
30	9	4.C	Maternity_Only	D	67014	Puerp endomet-postpart
30	9	4.C	Maternity_Only	D	67020	Puerperal sepsis-unsp
30	9	4.C	Maternity_Only	D	67022	Puerprl sepsis-del w p/p
30	9	4.C	Maternity_Only	D	67024	Puerperl sepsis-postpart
30	9	4.C	Maternity_Only	D	67030	Puerp septc thromb-unsp
30	9	4.C	Maternity_Only	D	67032	Prp sptc thrmb-del w p/p
30	9	4.C	Maternity_Only	D	67034	Prp septc thrmb-postpart
30	9	4.C	Maternity_Only	D	67080	Maj prp infec NEC-unspec
30	9	4.C	Maternity_Only	D	67082	Maj prp inf NEC-dl w p/p
30	9	4.C	Maternity_Only	D	67084	Maj puerp infec NEC-p/p
30	9	4.C	Maternity_Only	D	67100	Varic vein leg preg-unsp
30	9	4.C	Maternity_Only	D	67101	Varicose vein leg-deliv
30	9	4.C	Maternity_Only	D	67102	Varic vein leg-del w p/p
30	9	4.C	Maternity_Only	D	67103	Varic vein leg-antepart
30	9	4.C	Maternity_Only	D	67104	Varic vein leg-postpart
30	9	4.C	Maternity_Only	D	67110	Varic vulva preg-unspec
30	9	4.C	Maternity_Only	D	67111	Varicose vulva-delivered
30	9	4.C	Maternity_Only	D	67112	Varicose vulva-del w p/p
30	9	4.C	Maternity_Only	D	67113	Varicose vulva-antepart
30	9	4.C	Maternity_Only	D	67114	Varicose vulva-postpart
30	9	4.C	Maternity_Only	D	67120	Thrombophleb preg-unspec
30	9	4.C	Maternity_Only	D	67121	Thrombophlebitis-deliver
30	9	4.C	Maternity_Only	D	67122	Thrombophleb-deliv w p/p
30	9	4.C	Maternity_Only	D	67123	Thrombophlebit-antepart
30	9	4.C	Maternity_Only	D	67124	Thrombophlebit-postpart
30	9	4.C	Maternity_Only	D	67130	Deep thromb antepar-unsp
30	9	4.C	Maternity_Only	D	67131	Deep throm antepar-deliv
30	9	4.C	Maternity_Only	D	67133	Deep vein thromb-antepar
30	9	4.C	Maternity_Only	D	67140	Deep thromb postpar-unsp
30	9	4.C	Maternity_Only	D	67142	Thromb postpar-del w p/p
30	9	4.C	Maternity_Only	D	67144	Deep vein thromb-postpar
30	9	4.C	Maternity_Only	D	67150	Thrombosis NEC preg-unsp
30	9	4.C	Maternity_Only	D	67151	Thrombosis NEC-delivered
30	9	4.C	Maternity_Only	D	67152	Thromb NEC-deliv w p/p
30	9	4.C	Maternity_Only	D	67153	Thrombosis NEC-antepart
30	9	4.C	Maternity_Only	D	67154	Thrombosis NEC-postpart
30	9	4.C	Maternity_Only	D	67180	Ven compl preg NEC-unsp
30	9	4.C	Maternity_Only	D	67181	Venous compl NEC-deliver
30	9	4.C	Maternity_Only	D	67182	Ven comp NEC-deliv w p/p
30	9	4.C	Maternity_Only	D	67183	Venous compl NEC-antepar
30	9	4.C	Maternity_Only	D	67184	Venous compl NEC-postpar
30	9	4.C	Maternity_Only	D	67190	Ven compl preg NOS-unsp
30	9	4.C	Maternity_Only	D	67191	Venous compl NOS-deliver
30	9	4.C	Maternity_Only	D	67192	Ven comp NOS-deliv w p/p
30	9	4.C	Maternity_Only	D	67193	Venous compl NOS-antepar
30	9	4.C	Maternity_Only	D	67194	Venous compl NOS-postpar
30	9	4.C	Maternity_Only	D	67200	Puerperal pyrexia-unspec
30	9	4.C	Maternity_Only	D	67202	Puerp pyrexia-del w p/p
30	9	4.C	Maternity_Only	D	67204	Puerp pyrexia-postpartum
30	9	4.C	Maternity_Only	D	67300	Ob air embolism-unspec
30	9	4.C	Maternity_Only	D	67301	Ob air embolism-deliver
30	9	4.C	Maternity_Only	D	67302	Ob air embol-deliv w p/p
30	9	4.C	Maternity_Only	D	67303	Ob air embolism-antepart
30	9	4.C	Maternity_Only	D	67304	Ob air embolism-postpart
30	9	4.C	Maternity_Only	D	67310	Amniotic embolism-unspec
30	9	4.C	Maternity_Only	D	67311	Amniotic embolism-deliv
30	9	4.C	Maternity_Only	D	67312	Amniot embol-deliv w p/p
30	9	4.C	Maternity_Only	D	67313	Amniotic embol-antepart
30	9	4.C	Maternity_Only	D	67314	Amniotic embol-postpart
30	9	4.C	Maternity_Only	D	67320	Ob pulm embol NOS-unspec
30	9	4.C	Maternity_Only	D	67321	Pulm embol NOS-delivered
30	9	4.C	Maternity_Only	D	67322	Pulm embol NOS-del w p/p
30	9	4.C	Maternity_Only	D	67323	Pulm embol NOS-antepart
30	9	4.C	Maternity_Only	D	67324	Pulm embol NOS-postpart
30	9	4.C	Maternity_Only	D	67330	Ob pyemic embol-unspec
30	9	4.C	Maternity_Only	D	67331	Ob pyemic embol-deliver
30	9	4.C	Maternity_Only	D	67332	Ob pyem embol-del w p/p
30	9	4.C	Maternity_Only	D	67333	Ob pyemic embol-antepart
30	9	4.C	Maternity_Only	D	67334	Ob pyemic embol-postpart
30	9	4.C	Maternity_Only	D	67380	Ob pulmon embol NEC-unsp
30	9	4.C	Maternity_Only	D	67381	Pulmon embol NEC-deliver
30	9	4.C	Maternity_Only	D	67382	Pulm embol NEC-del w p/p
30	9	4.C	Maternity_Only	D	67383	Pulmon embol NEC-antepar
30	9	4.C	Maternity_Only	D	67384	Pulmon embol NEC-postpar
30	9	4.C	Maternity_Only	D	67400	Puerp cerebvasc dis-unsp
30	9	4.C	Maternity_Only	D	67401	Puerp cerebvas dis-deliv
30	9	4.C	Maternity_Only	D	67402	Cerebvas dis-deliv w p/p
30	9	4.C	Maternity_Only	D	67403	Cerebrovasc dis-antepart
30	9	4.C	Maternity_Only	D	67404	Cerebrovasc dis-postpart
30	9	4.C	Maternity_Only	D	67410	Disrupt c-sect wnd-unsp
30	9	4.C	Maternity_Only	D	67412	Disrupt c-sect-del w p/p
30	9	4.C	Maternity_Only	D	67414	Disrupt c-sect-postpart
30	9	4.C	Maternity_Only	D	67420	Disrupt perineum-unspec
30	9	4.C	Maternity_Only	D	67422	Disrupt perin-del w p/p
30	9	4.C	Maternity_Only	D	67424	Disrupt perineum-postpar
30	9	4.C	Maternity_Only	D	67430	Ob surg compl NEC-unspec
30	9	4.C	Maternity_Only	D	67432	Ob surg compl-del w p/p
30	9	4.C	Maternity_Only	D	67434	Ob surg comp NEC-postpar
30	9	4.C	Maternity_Only	D	67440	Placental polyp-unspec
30	9	4.C	Maternity_Only	D	67442	Placent polyp-del w p/p
30	9	4.C	Maternity_Only	D	67444	Placental polyp-postpart
30	9	4.C	Maternity_Only	D	67450	Peripart cardiomy-unspec
30	9	4.C	Maternity_Only	D	67451	Peripartum cardiomy-del
30	9	4.C	Maternity_Only	D	67452	Peripart card del w p/p
30	9	4.C	Maternity_Only	D	67453	Peripartum card-antepart
30	9	4.C	Maternity_Only	D	67454	Peripartum card-postpart
30	9	4.C	Maternity_Only	D	67480	Puerp compl NEC-unspec
30	9	4.C	Maternity_Only	D	67482	Puerp comp NEC-del w p/p
30	9	4.C	Maternity_Only	D	67484	Puerp compl NEC-postpart
30	9	4.C	Maternity_Only	D	67490	Puerp compl NOS-unspec
30	9	4.C	Maternity_Only	D	67492	Puerp comp NOS-del w p/p
30	9	4.C	Maternity_Only	D	67494	Puerp compl NOS-postpart
30	9	4.C	Maternity_Only	D	67500	Infect nipple preg-unsp
30	9	4.C	Maternity_Only	D	67501	Infect nipple-delivered
30	9	4.C	Maternity_Only	D	67502	Infect nipple-del w p/p
30	9	4.C	Maternity_Only	D	67503	Infect nipple-antepartum
30	9	4.C	Maternity_Only	D	67504	Infect nipple-postpartum
30	9	4.C	Maternity_Only	D	67510	Breast abscess preg-unsp
30	9	4.C	Maternity_Only	D	67511	Breast abscess-delivered
30	9	4.C	Maternity_Only	D	67512	Breast abscess-del w p/p
30	9	4.C	Maternity_Only	D	67513	Breast abscess-antepart
30	9	4.C	Maternity_Only	D	67514	Breast abscess-postpart
30	9	4.C	Maternity_Only	D	67520	Mastitis in preg-unspec
30	9	4.C	Maternity_Only	D	67521	Mastitis-delivered
30	9	4.C	Maternity_Only	D	67522	Mastitis-deliv w p/p
30	9	4.C	Maternity_Only	D	67523	Mastitis-antepartum
30	9	4.C	Maternity_Only	D	67524	Mastitis-postpartum
30	9	4.C	Maternity_Only	D	67580	Breast inf preg NEC-unsp
30	9	4.C	Maternity_Only	D	67581	Breast infect NEC-deliv
30	9	4.C	Maternity_Only	D	67582	Breast inf NEC-del w p/p
30	9	4.C	Maternity_Only	D	67583	Breast inf NEC-antepart
30	9	4.C	Maternity_Only	D	67584	Breast inf NEC-postpart
30	9	4.C	Maternity_Only	D	67590	Breast inf preg NOS-unsp
30	9	4.C	Maternity_Only	D	67591	Breast infect NOS-deliv
30	9	4.C	Maternity_Only	D	67592	Breast inf NOS-del w p/p
30	9	4.C	Maternity_Only	D	67593	Breast inf NOS-antepart
30	9	4.C	Maternity_Only	D	67594	Breast inf NOS-postpart
30	9	4.C	Maternity_Only	D	67600	Retract nipple preg-unsp
30	9	4.C	Maternity_Only	D	67601	Retracted nipple-deliver
30	9	4.C	Maternity_Only	D	67602	Retract nipple-del w p/p
30	9	4.C	Maternity_Only	D	67603	Retract nipple-antepart
30	9	4.C	Maternity_Only	D	67604	Retract nipple-postpart
30	9	4.C	Maternity_Only	D	67610	Cracked nipple preg-unsp
30	9	4.C	Maternity_Only	D	67611	Cracked nipple-delivered
30	9	4.C	Maternity_Only	D	67612	Cracked nipple-del w p/p
30	9	4.C	Maternity_Only	D	67613	Cracked nipple-antepart
30	9	4.C	Maternity_Only	D	67614	Cracked nipple-postpart
30	9	4.C	Maternity_Only	D	67620	Breast engorge-unspec
30	9	4.C	Maternity_Only	D	67621	Breast engorge-delivered
30	9	4.C	Maternity_Only	D	67622	Breast engorge-del w p/p
30	9	4.C	Maternity_Only	D	67623	Breast engorge-antepart
30	9	4.C	Maternity_Only	D	67624	Breast engorge-postpart
30	9	4.C	Maternity_Only	D	67630	Breast dis preg NEC-unsp
30	9	4.C	Maternity_Only	D	67631	Breast dis NEC-delivered
30	9	4.C	Maternity_Only	D	67632	Breast dis NEC-del w p/p
30	9	4.C	Maternity_Only	D	67633	Breast dis NEC-antepart
30	9	4.C	Maternity_Only	D	67634	Breast dis NEC-postpart
30	9	4.C	Maternity_Only	D	67640	Lactation fail-unspec
30	9	4.C	Maternity_Only	D	67641	Lactation fail-delivered
30	9	4.C	Maternity_Only	D	67642	Lactation fail-del w p/p
30	9	4.C	Maternity_Only	D	67643	Lactation fail-antepart
30	9	4.C	Maternity_Only	D	67644	Lactation fail-postpart
30	9	4.C	Maternity_Only	D	67650	Suppr lactation-unspec
30	9	4.C	Maternity_Only	D	67651	Suppr lactation-deliver
30	9	4.C	Maternity_Only	D	67652	Suppr lactat-del w p/p
30	9	4.C	Maternity_Only	D	67653	Suppr lactation-antepar
30	9	4.C	Maternity_Only	D	67654	Suppr lactation-postpart
30	9	4.C	Maternity_Only	D	67660	Galactorrhea preg-unspec
30	9	4.C	Maternity_Only	D	67661	Galactorrhea-delivered
30	9	4.C	Maternity_Only	D	67662	Galactorrhea-del w p/p
30	9	4.C	Maternity_Only	D	67663	Galactorrhea-antepartum
30	9	4.C	Maternity_Only	D	67664	Galactorrhea-postpartum
30	9	4.C	Maternity_Only	D	67680	Lactation dis NEC-unspec
30	9	4.C	Maternity_Only	D	67681	Lactation dis NEC-deliv
30	9	4.C	Maternity_Only	D	67682	Lactat dis NEC-del w p/p
30	9	4.C	Maternity_Only	D	67683	Lactat dis NEC-antepart
30	9	4.C	Maternity_Only	D	67684	Lactat dis NEC-postpart
30	9	4.C	Maternity_Only	D	67690	Lactation dis NOS-unspec
30	9	4.C	Maternity_Only	D	67691	Lactation dis NOS-deliv
30	9	4.C	Maternity_Only	D	67692	Lactat dis NOS-del w p/p
30	9	4.C	Maternity_Only	D	67693	Lactat dis NOS-antepart
30	9	4.C	Maternity_Only	D	67694	Lactat dis NOS-postpart
30	9	4.C	Maternity_Only	D	67800	Fetal hematologic-unspec
30	9	4.C	Maternity_Only	D	67801	Fetal hematologic-deliv
30	9	4.C	Maternity_Only	D	67803	Fetal hematologic-ante
30	9	4.C	Maternity_Only	D	67810	Fetal conjoin twins-unsp
30	9	4.C	Maternity_Only	D	67811	Fetal conjoin twins-del
30	9	4.C	Maternity_Only	D	67813	Fetal conjoin twins-ante
30	9	4.C	Maternity_Only	D	67900	Mat comp in utero-unsp
30	9	4.C	Maternity_Only	D	67901	Mat comp in utero-del
30	9	4.C	Maternity_Only	D	67902	Mat comp in utro-del-p/p
30	9	4.C	Maternity_Only	D	67903	Mat comp in utero-ante
30	9	4.C	Maternity_Only	D	67904	Mat comp in utero-p/p
30	9	4.C	Maternity_Only	D	67910	Fetal comp in utero-unsp
30	9	4.C	Maternity_Only	D	67911	Fetal comp in utero-del
30	9	4.C	Maternity_Only	D	67912	Ftl cmp in utro-del-p/p
30	9	4.C	Maternity_Only	D	67913	Fetal comp in utero-ante
30	9	4.C	Maternity_Only	D	67914	Fetal comp in utero-p/p
30	9	4.C	Maternity_Only	D	7923	Abn find-amniotic fluid
30	9	4.C	Maternity_Only	D	7965	Abn find antenatl screen
30	9	4.C	Maternity_Only	D	V230	Preg w hx of infertility
30	9	4.C	Maternity_Only	D	V231	Preg w hx-trophoblas dis
30	9	4.C	Maternity_Only	D	V232	Preg w hx of abortion
30	9	4.C	Maternity_Only	D	V233	Grand multiparity
30	9	4.C	Maternity_Only	D	V2341	Preg w hx pre-term labor
30	9	4.C	Maternity_Only	D	V2342	Preg w hx ectopic preg
30	9	4.C	Maternity_Only	D	V2349	Preg w poor obs hx NEC
30	9	4.C	Maternity_Only	D	V235	Preg w poor reproduct hx
30	9	4.C	Maternity_Only	D	V237	Insufficnt prenatal care
30	9	4.C	Maternity_Only	D	V2381	Suprv elderly primigrav
30	9	4.C	Maternity_Only	D	V2382	Suprv elderly multigrav
30	9	4.C	Maternity_Only	D	V2383	Suprv young primigravida
30	9	4.C	Maternity_Only	D	V2384	Suprv young multigravida
30	9	4.C	Maternity_Only	D	V2385	Pregnt-assist repro tech
