MCE_Version	ICD_Version	MCE_Section	MCE_Exclusion_Type	ICD_Code_Type	ICD_Code	ICD_Desc
32	9	4.C	Maternity_Only	D	66584	Ob trauma NEC-postpartum
32	9	4.C	Maternity_Only	D	66590	Ob trauma NOS-unspec
32	9	4.C	Maternity_Only	D	66591	Ob trauma NOS-delivered
32	9	4.C	Maternity_Only	D	66592	Ob trauma NOS-del w p/p
32	9	4.C	Maternity_Only	D	66593	Ob trauma NOS-antepartum
32	9	4.C	Maternity_Only	D	66594	Ob trauma NOS-postpartum
32	9	4.C	Maternity_Only	D	66600	Third-stage hem-unspec
32	9	4.C	Maternity_Only	D	66602	Thrd-stage hem-del w p/p
32	9	4.C	Maternity_Only	D	66604	Third-stage hem-postpart
32	9	4.C	Maternity_Only	D	66610	Postpartum hem NEC-unsp
32	9	4.C	Maternity_Only	D	66612	Postpa hem NEC-del w p/p
32	9	4.C	Maternity_Only	D	66614	Postpart hem NEC-postpar
32	9	4.C	Maternity_Only	D	66620	Delay p/part hem-unspec
32	9	4.C	Maternity_Only	D	66622	Delay p/p hem-del w p/p
32	9	4.C	Maternity_Only	D	66624	Delay p/part hem-postpar
32	9	4.C	Maternity_Only	D	66630	Postpart coagul def-unsp
32	9	4.C	Maternity_Only	D	66632	P/p coag def-del w p/p
32	9	4.C	Maternity_Only	D	66634	Postpart coag def-postpa
32	9	4.C	Maternity_Only	D	66700	Retain placenta NOS-unsp
32	9	4.C	Maternity_Only	D	66702	Retnd plac NOS-del w p/p
32	9	4.C	Maternity_Only	D	66704	Retain plac NOS-postpart
32	9	4.C	Maternity_Only	D	66710	Retain prod concept-unsp
32	9	4.C	Maternity_Only	D	66712	Ret prod conc-del w p/p
32	9	4.C	Maternity_Only	D	66714	Ret prod concept-postpar
32	9	4.C	Maternity_Only	D	66800	Pulm compl in del-unspec
32	9	4.C	Maternity_Only	D	66801	Pulm compl in del-deliv
32	9	4.C	Maternity_Only	D	66802	Pulm complic-del w p/p
32	9	4.C	Maternity_Only	D	66803	Pulm complicat-antepart
32	9	4.C	Maternity_Only	D	66804	Pulm complicat-postpart
32	9	4.C	Maternity_Only	D	66810	Heart compl in del-unsp
32	9	4.C	Maternity_Only	D	66811	Heart compl in del-deliv
32	9	4.C	Maternity_Only	D	66812	Heart compl-del w p/p
32	9	4.C	Maternity_Only	D	66813	Heart complic-antepart
32	9	4.C	Maternity_Only	D	66814	Heart complic-postpart
32	9	4.C	Maternity_Only	D	66820	Cns compl labor/del-unsp
32	9	4.C	Maternity_Only	D	66821	Cns compl lab/del-deliv
32	9	4.C	Maternity_Only	D	66822	Cns complic-del w p/p
32	9	4.C	Maternity_Only	D	66823	Cns compl in del-antepar
32	9	4.C	Maternity_Only	D	66824	Cns compl in del-postpar
32	9	4.C	Maternity_Only	D	66880	Anesth comp del NEC-unsp
32	9	4.C	Maternity_Only	D	66881	Anesth compl NEC-deliver
32	9	4.C	Maternity_Only	D	66882	Anesth compl NEC-del p/p
32	9	4.C	Maternity_Only	D	66883	Anesth compl antepartum
32	9	4.C	Maternity_Only	D	66884	Anesth compl-postpartum
32	9	4.C	Maternity_Only	D	66890	Anesth comp del NOS-unsp
32	9	4.C	Maternity_Only	D	66891	Anesth compl NOS-deliver
32	9	4.C	Maternity_Only	D	66892	Anesth compl NOS-del p/p
32	9	4.C	Maternity_Only	D	66893	Anesth compl-antepartum
32	9	4.C	Maternity_Only	D	66894	Anesth compl-postpartum
32	9	4.C	Maternity_Only	D	66900	Maternal distress-unspec
32	9	4.C	Maternity_Only	D	66901	Maternal distress-deliv
32	9	4.C	Maternity_Only	D	66902	Matern distres-del w p/p
32	9	4.C	Maternity_Only	D	66903	Matern distress-antepar
32	9	4.C	Maternity_Only	D	66904	Matern distress-postpart
32	9	4.C	Maternity_Only	D	66910	Obstetric shock-unspec
32	9	4.C	Maternity_Only	D	66911	Obstetric shock-deliver
32	9	4.C	Maternity_Only	D	66912	Obstet shock-deliv w p/p
32	9	4.C	Maternity_Only	D	66913	Obstetric shock-antepar
32	9	4.C	Maternity_Only	D	66914	Obstetric shock-postpart
32	9	4.C	Maternity_Only	D	66920	Matern hypotens syn-unsp
32	9	4.C	Maternity_Only	D	66921	Matern hypoten syn-deliv
32	9	4.C	Maternity_Only	D	66922	Matern hypoten-del w p/p
32	9	4.C	Maternity_Only	D	66923	Matern hypotens-antepar
32	9	4.C	Maternity_Only	D	66924	Matern hypotens-postpart
32	9	4.C	Maternity_Only	D	66930	Ac kidny fail w del-unsp
32	9	4.C	Maternity_Only	D	66932	Ac kidney fail-del w p/p
32	9	4.C	Maternity_Only	D	66934	Ac kidney fail-postpart
32	9	4.C	Maternity_Only	D	66940	Oth ob surg compl-unspec
32	9	4.C	Maternity_Only	D	66941	Oth ob compl-delivered
32	9	4.C	Maternity_Only	D	66942	Oth ob compl-deliv w p/p
32	9	4.C	Maternity_Only	D	66943	Complc ob surg anteprtm
32	9	4.C	Maternity_Only	D	66944	Oth ob surg compl-postpa
32	9	4.C	Maternity_Only	D	66950	Forcep deliv NOS-unspec
32	9	4.C	Maternity_Only	D	66951	Forcep deliv NOS-deliver
32	9	4.C	Maternity_Only	D	66960	Breech extr NOS-unspec
32	9	4.C	Maternity_Only	D	66961	Breech extr NOS-deliver
32	9	4.C	Maternity_Only	D	66970	Cesarean deliv NOS-unsp
32	9	4.C	Maternity_Only	D	66971	Cesarean delivery NOS
32	9	4.C	Maternity_Only	D	66980	Compl lab/deliv NEC-unsp
32	9	4.C	Maternity_Only	D	66981	Comp lab/deliv NEC-deliv
32	9	4.C	Maternity_Only	D	66982	Compl del NEC-del w p/p
32	9	4.C	Maternity_Only	D	66983	Compl deliv NEC-antepar
32	9	4.C	Maternity_Only	D	66984	Compl deliv NEC-postpart
32	9	4.C	Maternity_Only	D	66990	Compl lab/deliv NOS-unsp
32	9	4.C	Maternity_Only	D	66991	Comp lab/deliv NOS-deliv
32	9	4.C	Maternity_Only	D	66992	Compl del NOS-del w p/p
32	9	4.C	Maternity_Only	D	66993	Compl deliv NOS-antepar
32	9	4.C	Maternity_Only	D	66994	Compl deliv NOS-postpart
32	9	4.C	Maternity_Only	D	67000	Maj puerp inf NOS-unsp
32	9	4.C	Maternity_Only	D	67002	Maj puer inf NOS-del p/p
32	9	4.C	Maternity_Only	D	67004	Major puerp inf NOS-p/p
32	9	4.C	Maternity_Only	D	67010	Puerp endometritis-unsp
32	9	4.C	Maternity_Only	D	67012	Puerp endomet del w p/p
32	9	4.C	Maternity_Only	D	67014	Puerp endomet-postpart
32	9	4.C	Maternity_Only	D	67020	Puerperal sepsis-unsp
32	9	4.C	Maternity_Only	D	67022	Puerprl sepsis-del w p/p
32	9	4.C	Maternity_Only	D	67024	Puerperl sepsis-postpart
32	9	4.C	Maternity_Only	D	67030	Puerp septc thromb-unsp
32	9	4.C	Maternity_Only	D	67032	Prp sptc thrmb-del w p/p
32	9	4.C	Maternity_Only	D	67034	Prp septc thrmb-postpart
32	9	4.C	Maternity_Only	D	67080	Maj prp infec NEC-unspec
32	9	4.C	Maternity_Only	D	67082	Maj prp inf NEC-dl w p/p
32	9	4.C	Maternity_Only	D	67084	Maj puerp infec NEC-p/p
32	9	4.C	Maternity_Only	D	67100	Varic vein leg preg-unsp
32	9	4.C	Maternity_Only	D	67101	Varicose vein leg-deliv
32	9	4.C	Maternity_Only	D	67102	Varic vein leg-del w p/p
32	9	4.C	Maternity_Only	D	67103	Varic vein leg-antepart
32	9	4.C	Maternity_Only	D	67104	Varic vein leg-postpart
32	9	4.C	Maternity_Only	D	67110	Varic vulva preg-unspec
32	9	4.C	Maternity_Only	D	67111	Varicose vulva-delivered
32	9	4.C	Maternity_Only	D	67112	Varicose vulva-del w p/p
32	9	4.C	Maternity_Only	D	67113	Varicose vulva-antepart
32	9	4.C	Maternity_Only	D	67114	Varicose vulva-postpart
32	9	4.C	Maternity_Only	D	67120	Thrombophleb preg-unspec
32	9	4.C	Maternity_Only	D	67121	Thrombophlebitis-deliver
32	9	4.C	Maternity_Only	D	67122	Thrombophleb-deliv w p/p
32	9	4.C	Maternity_Only	D	67123	Thrombophlebit-antepart
32	9	4.C	Maternity_Only	D	67124	Thrombophlebit-postpart
32	9	4.C	Maternity_Only	D	67130	Deep thromb antepar-unsp
32	9	4.C	Maternity_Only	D	67131	Deep throm antepar-deliv
32	9	4.C	Maternity_Only	D	67133	Deep vein thromb-antepar
32	9	4.C	Maternity_Only	D	67140	Deep thromb postpar-unsp
32	9	4.C	Maternity_Only	D	67142	Thromb postpar-del w p/p
32	9	4.C	Maternity_Only	D	67144	Deep vein thromb-postpar
32	9	4.C	Maternity_Only	D	67150	Thrombosis NEC preg-unsp
32	9	4.C	Maternity_Only	D	67151	Thrombosis NEC-delivered
32	9	4.C	Maternity_Only	D	67152	Thromb NEC-deliv w p/p
32	9	4.C	Maternity_Only	D	67153	Thrombosis NEC-antepart
32	9	4.C	Maternity_Only	D	67154	Thrombosis NEC-postpart
32	9	4.C	Maternity_Only	D	67180	Ven compl preg NEC-unsp
32	9	4.C	Maternity_Only	D	67181	Venous compl NEC-deliver
32	9	4.C	Maternity_Only	D	67182	Ven comp NEC-deliv w p/p
32	9	4.C	Maternity_Only	D	67183	Venous compl NEC-antepar
32	9	4.C	Maternity_Only	D	67184	Venous compl NEC-postpar
32	9	4.C	Maternity_Only	D	67190	Ven compl preg NOS-unsp
32	9	4.C	Maternity_Only	D	67191	Venous compl NOS-deliver
32	9	4.C	Maternity_Only	D	67192	Ven comp NOS-deliv w p/p
32	9	4.C	Maternity_Only	D	67193	Venous compl NOS-antepar
32	9	4.C	Maternity_Only	D	67194	Venous compl NOS-postpar
32	9	4.C	Maternity_Only	D	67200	Puerperal pyrexia-unspec
32	9	4.C	Maternity_Only	D	67202	Puerp pyrexia-del w p/p
32	9	4.C	Maternity_Only	D	67204	Puerp pyrexia-postpartum
32	9	4.C	Maternity_Only	D	67300	Ob air embolism-unspec
32	9	4.C	Maternity_Only	D	67301	Ob air embolism-deliver
32	9	4.C	Maternity_Only	D	67302	Ob air embol-deliv w p/p
32	9	4.C	Maternity_Only	D	67303	Ob air embolism-antepart
32	9	4.C	Maternity_Only	D	67304	Ob air embolism-postpart
32	9	4.C	Maternity_Only	D	67310	Amniotic embolism-unspec
32	9	4.C	Maternity_Only	D	67311	Amniotic embolism-deliv
32	9	4.C	Maternity_Only	D	67312	Amniot embol-deliv w p/p
32	9	4.C	Maternity_Only	D	67313	Amniotic embol-antepart
32	9	4.C	Maternity_Only	D	67314	Amniotic embol-postpart
32	9	4.C	Maternity_Only	D	67320	Ob pulm embol NOS-unspec
32	9	4.C	Maternity_Only	D	67321	Pulm embol NOS-delivered
32	9	4.C	Maternity_Only	D	67322	Pulm embol NOS-del w p/p
32	9	4.C	Maternity_Only	D	67323	Pulm embol NOS-antepart
32	9	4.C	Maternity_Only	D	67324	Pulm embol NOS-postpart
32	9	4.C	Maternity_Only	D	67330	Ob pyemic embol-unspec
32	9	4.C	Maternity_Only	D	67331	Ob pyemic embol-deliver
32	9	4.C	Maternity_Only	D	67332	Ob pyem embol-del w p/p
32	9	4.C	Maternity_Only	D	67333	Ob pyemic embol-antepart
32	9	4.C	Maternity_Only	D	67334	Ob pyemic embol-postpart
32	9	4.C	Maternity_Only	D	67380	Ob pulmon embol NEC-unsp
32	9	4.C	Maternity_Only	D	67381	Pulmon embol NEC-deliver
32	9	4.C	Maternity_Only	D	67382	Pulm embol NEC-del w p/p
32	9	4.C	Maternity_Only	D	67383	Pulmon embol NEC-antepar
32	9	4.C	Maternity_Only	D	67384	Pulmon embol NEC-postpar
32	9	4.C	Maternity_Only	D	67400	Puerp cerebvasc dis-unsp
32	9	4.C	Maternity_Only	D	67401	Puerp cerebvas dis-deliv
32	9	4.C	Maternity_Only	D	67402	Cerebvas dis-deliv w p/p
32	9	4.C	Maternity_Only	D	67403	Cerebrovasc dis-antepart
32	9	4.C	Maternity_Only	D	67404	Cerebrovasc dis-postpart
32	9	4.C	Maternity_Only	D	67410	Disrupt c-sect wnd-unsp
32	9	4.C	Maternity_Only	D	67412	Disrupt c-sect-del w p/p
32	9	4.C	Maternity_Only	D	67414	Disrupt c-sect-postpart
32	9	4.C	Maternity_Only	D	67420	Disrupt perineum-unspec
32	9	4.C	Maternity_Only	D	67422	Disrupt perin-del w p/p
32	9	4.C	Maternity_Only	D	67424	Disrupt perineum-postpar
32	9	4.C	Maternity_Only	D	67430	Ob surg compl NEC-unspec
32	9	4.C	Maternity_Only	D	67432	Ob surg compl-del w p/p
32	9	4.C	Maternity_Only	D	67434	Ob surg comp NEC-postpar
32	9	4.C	Maternity_Only	D	67440	Placental polyp-unspec
32	9	4.C	Maternity_Only	D	67442	Placent polyp-del w p/p
32	9	4.C	Maternity_Only	D	67444	Placental polyp-postpart
32	9	4.C	Maternity_Only	D	67450	Peripart cardiomy-unspec
32	9	4.C	Maternity_Only	D	67451	Peripartum cardiomy-del
32	9	4.C	Maternity_Only	D	67452	Peripart card del w p/p
32	9	4.C	Maternity_Only	D	67453	Peripartum card-antepart
32	9	4.C	Maternity_Only	D	67454	Peripartum card-postpart
32	9	4.C	Maternity_Only	D	67480	Puerp compl NEC-unspec
32	9	4.C	Maternity_Only	D	67482	Puerp comp NEC-del w p/p
32	9	4.C	Maternity_Only	D	67484	Puerp compl NEC-postpart
32	9	4.C	Maternity_Only	D	67490	Puerp compl NOS-unspec
32	9	4.C	Maternity_Only	D	67492	Puerp comp NOS-del w p/p
32	9	4.C	Maternity_Only	D	67494	Puerp compl NOS-postpart
32	9	4.C	Maternity_Only	D	67500	Infect nipple preg-unsp
32	9	4.C	Maternity_Only	D	67501	Infect nipple-delivered
32	9	4.C	Maternity_Only	D	67502	Infect nipple-del w p/p
32	9	4.C	Maternity_Only	D	67503	Infect nipple-antepartum
32	9	4.C	Maternity_Only	D	67504	Infect nipple-postpartum
32	9	4.C	Maternity_Only	D	67510	Breast abscess preg-unsp
32	9	4.C	Maternity_Only	D	67511	Breast abscess-delivered
32	9	4.C	Maternity_Only	D	67512	Breast abscess-del w p/p
32	9	4.C	Maternity_Only	D	67513	Breast abscess-antepart
32	9	4.C	Maternity_Only	D	67514	Breast abscess-postpart
32	9	4.C	Maternity_Only	D	67520	Mastitis in preg-unspec
32	9	4.C	Maternity_Only	D	67521	Mastitis-delivered
32	9	4.C	Maternity_Only	D	67522	Mastitis-deliv w p/p
32	9	4.C	Maternity_Only	D	67523	Mastitis-antepartum
32	9	4.C	Maternity_Only	D	67524	Mastitis-postpartum
32	9	4.C	Maternity_Only	D	67580	Breast inf preg NEC-unsp
32	9	4.C	Maternity_Only	D	67581	Breast infect NEC-deliv
32	9	4.C	Maternity_Only	D	67582	Breast inf NEC-del w p/p
32	9	4.C	Maternity_Only	D	67583	Breast inf NEC-antepart
32	9	4.C	Maternity_Only	D	67584	Breast inf NEC-postpart
32	9	4.C	Maternity_Only	D	67590	Breast inf preg NOS-unsp
32	9	4.C	Maternity_Only	D	67591	Breast infect NOS-deliv
32	9	4.C	Maternity_Only	D	67592	Breast inf NOS-del w p/p
32	9	4.C	Maternity_Only	D	67593	Breast inf NOS-antepart
32	9	4.C	Maternity_Only	D	67594	Breast inf NOS-postpart
32	9	4.C	Maternity_Only	D	67600	Retract nipple preg-unsp
32	9	4.C	Maternity_Only	D	67601	Retracted nipple-deliver
32	9	4.C	Maternity_Only	D	67602	Retract nipple-del w p/p
32	9	4.C	Maternity_Only	D	67603	Retract nipple-antepart
32	9	4.C	Maternity_Only	D	67604	Retract nipple-postpart
32	9	4.C	Maternity_Only	D	67610	Cracked nipple preg-unsp
32	9	4.C	Maternity_Only	D	67611	Cracked nipple-delivered
32	9	4.C	Maternity_Only	D	67612	Cracked nipple-del w p/p
32	9	4.C	Maternity_Only	D	67613	Cracked nipple-antepart
32	9	4.C	Maternity_Only	D	67614	Cracked nipple-postpart
32	9	4.C	Maternity_Only	D	67620	Breast engorge-unspec
32	9	4.C	Maternity_Only	D	67621	Breast engorge-delivered
32	9	4.C	Maternity_Only	D	67622	Breast engorge-del w p/p
32	9	4.C	Maternity_Only	D	67623	Breast engorge-antepart
32	9	4.C	Maternity_Only	D	67624	Breast engorge-postpart
32	9	4.C	Maternity_Only	D	67630	Breast dis preg NEC-unsp
32	9	4.C	Maternity_Only	D	67631	Breast dis NEC-delivered
32	9	4.C	Maternity_Only	D	67632	Breast dis NEC-del w p/p
32	9	4.C	Maternity_Only	D	67633	Breast dis NEC-antepart
32	9	4.C	Maternity_Only	D	67634	Breast dis NEC-postpart
32	9	4.C	Maternity_Only	D	67640	Lactation fail-unspec
32	9	4.C	Maternity_Only	D	67641	Lactation fail-delivered
32	9	4.C	Maternity_Only	D	67642	Lactation fail-del w p/p
32	9	4.C	Maternity_Only	D	67643	Lactation fail-antepart
32	9	4.C	Maternity_Only	D	67644	Lactation fail-postpart
32	9	4.C	Maternity_Only	D	67650	Suppr lactation-unspec
32	9	4.C	Maternity_Only	D	67651	Suppr lactation-deliver
32	9	4.C	Maternity_Only	D	67652	Suppr lactat-del w p/p
32	9	4.C	Maternity_Only	D	67653	Suppr lactation-antepar
32	9	4.C	Maternity_Only	D	67654	Suppr lactation-postpart
32	9	4.C	Maternity_Only	D	67660	Galactorrhea preg-unspec
32	9	4.C	Maternity_Only	D	67661	Galactorrhea-delivered
32	9	4.C	Maternity_Only	D	67662	Galactorrhea-del w p/p
32	9	4.C	Maternity_Only	D	67663	Galactorrhea-antepartum
32	9	4.C	Maternity_Only	D	67664	Galactorrhea-postpartum
32	9	4.C	Maternity_Only	D	67680	Lactation dis NEC-unspec
32	9	4.C	Maternity_Only	D	67681	Lactation dis NEC-deliv
32	9	4.C	Maternity_Only	D	67682	Lactat dis NEC-del w p/p
32	9	4.C	Maternity_Only	D	67683	Lactat dis NEC-antepart
32	9	4.C	Maternity_Only	D	67684	Lactat dis NEC-postpart
32	9	4.C	Maternity_Only	D	67690	Lactation dis NOS-unspec
32	9	4.C	Maternity_Only	D	67691	Lactation dis NOS-deliv
32	9	4.C	Maternity_Only	D	67692	Lactat dis NOS-del w p/p
32	9	4.C	Maternity_Only	D	67693	Lactat dis NOS-antepart
32	9	4.C	Maternity_Only	D	67694	Lactat dis NOS-postpart
32	9	4.C	Maternity_Only	D	67800	Fetal hematologic-unspec
32	9	4.C	Maternity_Only	D	67801	Fetal hematologic-deliv
32	9	4.C	Maternity_Only	D	67803	Fetal hematologic-ante
32	9	4.C	Maternity_Only	D	67810	Fetal conjoin twins-unsp
32	9	4.C	Maternity_Only	D	67811	Fetal conjoin twins-del
32	9	4.C	Maternity_Only	D	67813	Fetal conjoin twins-ante
32	9	4.C	Maternity_Only	D	67900	Mat comp in utero-unsp
32	9	4.C	Maternity_Only	D	67901	Mat comp in utero-del
32	9	4.C	Maternity_Only	D	67902	Mat comp in utro-del-p/p
32	9	4.C	Maternity_Only	D	67903	Mat comp in utero-ante
32	9	4.C	Maternity_Only	D	67904	Mat comp in utero-p/p
32	9	4.C	Maternity_Only	D	67910	Fetal comp in utero-unsp
32	9	4.C	Maternity_Only	D	67911	Fetal comp in utero-del
32	9	4.C	Maternity_Only	D	67912	Ftl cmp in utro-del-p/p
32	9	4.C	Maternity_Only	D	67913	Fetal comp in utero-ante
32	9	4.C	Maternity_Only	D	67914	Fetal comp in utero-p/p
32	9	4.C	Maternity_Only	D	7923	Abn find-amniotic fluid
32	9	4.C	Maternity_Only	D	7965	Abn find antenatl screen
32	9	4.C	Maternity_Only	D	V230	Preg w hx of infertility
32	9	4.C	Maternity_Only	D	V231	Preg w hx-trophoblas dis
32	9	4.C	Maternity_Only	D	V232	Preg w hx of abortion
32	9	4.C	Maternity_Only	D	V233	Grand multiparity
32	9	4.C	Maternity_Only	D	V2341	Preg w hx pre-term labor
32	9	4.C	Maternity_Only	D	V2342	Preg w hx ectopic preg
32	9	4.C	Maternity_Only	D	V2349	Preg w poor obs hx NEC
32	9	4.C	Maternity_Only	D	V235	Preg w poor reproduct hx
32	9	4.C	Maternity_Only	D	V237	Insufficnt prenatal care
32	9	4.C	Maternity_Only	D	V2381	Suprv elderly primigrav
32	9	4.C	Maternity_Only	D	V2382	Suprv elderly multigrav
32	9	4.C	Maternity_Only	D	V2383	Suprv young primigravida
32	9	4.C	Maternity_Only	D	V2384	Suprv young multigravida
32	9	4.C	Maternity_Only	D	V2385	Pregnt-assist repro tech
32	9	4.C	Maternity_Only	D	V2386	Preg-hx in utro prev prg
32	9	4.C	Maternity_Only	D	V2387	Preg w incon fetl viabil
32	9	4.C	Maternity_Only	D	V2389	Suprv high-risk preg NEC
32	9	4.C	Maternity_Only	D	V239	Suprv high-risk preg NOS
32	9	4.C	Maternity_Only	D	V240	Postpart care after del
32	9	4.C	Maternity_Only	D	V270	Deliver-single liveborn
32	9	4.C	Maternity_Only	D	V271	Deliver-single stillborn
32	9	4.C	Maternity_Only	D	V272	Deliver-twins, both live
32	9	4.C	Maternity_Only	D	V273	Del-twins, 1 nb, 1 sb
32	9	4.C	Maternity_Only	D	V274	Deliver-twins, both sb
32	9	4.C	Maternity_Only	D	V275	Del-mult birth, all live
32	9	4.C	Maternity_Only	D	V276	Del-mult brth, some live
32	9	4.C	Maternity_Only	D	V277	Del-mult birth, all sb
32	9	4.C	Maternity_Only	D	V279	Outcome of delivery NOS
32	9	4.C	Maternity_Only	D	V280	Screening-chromosom anom
32	9	4.C	Maternity_Only	D	V281	Screen-alphafetoprotein
32	9	4.C	Maternity_Only	D	V282	Screen by amniocent NEC
32	9	4.C	Maternity_Only	D	V286	Antenatal screen strep b
32	9	4.C	Maternity_Only	D	V2881	Scrn fetal anatmc survey
32	9	4.C	Maternity_Only	D	V2882	Scrn risk preterm labor
32	9	4.C	Maternity_Only	D	V2889	Antenatal screening NEC
32	9	4.C	Maternity_Only	D	V616	Illegitimate pregnancy
32	9	4.C	Maternity_Only	D	V617	Unwanted pregnancy NEC
32	9	4.C	Maternity_Only	D	V7242	Pregnancy test-positive
32	9	4.C	Maternity_Only	D	V8901	Sus amntc cav/mem nt fnd
32	9	4.C	Maternity_Only	D	V8902	Sus placentl prob nt fnd
32	9	4.C	Maternity_Only	D	V8903	Sus fetal anomaly nt fnd
32	9	4.C	Maternity_Only	D	V8904	Sus fetal growth not fnd
32	9	4.C	Maternity_Only	D	V8905	Sus cervcl shortn nt fnd
32	9	4.C	Maternity_Only	D	V8909	Oth sus mat/ftl nt fnd
32	9	4.C	Maternity_Only	D	V9100	Twin gest-plac/sac NOS
32	9	4.C	Maternity_Only	D	V9101	Twin gest-monochr/monoam
32	9	4.C	Maternity_Only	D	V9102	Twin gest-monochr/diamni
32	9	4.C	Maternity_Only	D	V9103	Twin gest-dich/diamniotc
32	9	4.C	Maternity_Only	D	V9109	Twin gest-plac/sac undet
32	9	4.C	Maternity_Only	D	V9110	Tripl gest-plac/sac NOS
32	9	4.C	Maternity_Only	D	V9111	Triplet gest 2+ monochor
32	9	4.C	Maternity_Only	D	V9112	Triplet gest 2+ monoamn
32	9	4.C	Maternity_Only	D	V9119	Tripl gest-plac/sac und
32	9	4.C	Maternity_Only	D	V9120	Quad gest-plac/sac NOS
32	9	4.C	Maternity_Only	D	V9121	Quad gest 2+ monochorion
32	9	4.C	Maternity_Only	D	V9122	Quad gest 2+ monoamniotc
32	9	4.C	Maternity_Only	D	V9129	Quad gest-plac/sac undet
32	9	4.C	Maternity_Only	D	V9190	Mult gest-plac/sac NOS
32	9	4.C	Maternity_Only	D	V9191	Mult gest 2+ monochr NEC
32	9	4.C	Maternity_Only	D	V9192	Mult gest 2+ monoamn NEC
32	9	4.C	Maternity_Only	D	V9199	Mult gest-plac/sac undet
32	9	4.D	Adult_Only	D	25631	Premature menopause
32	9	4.D	Adult_Only	D	2900	Senile dementia uncomp
32	9	4.D	Adult_Only	D	29010	Presenile dementia
32	9	4.D	Adult_Only	D	29011	Presenile delirium
32	9	4.D	Adult_Only	D	29012	Presenile delusion
32	9	4.D	Adult_Only	D	29013	Presenile depression
32	9	4.D	Adult_Only	D	29020	Senile delusion
32	9	4.D	Adult_Only	D	29021	Senile depressive
32	9	4.D	Adult_Only	D	2903	Senile delirium
32	9	4.D	Adult_Only	D	29040	Vascular dementia,uncomp
32	9	4.D	Adult_Only	D	29041	Vasc dementia w delirium
32	9	4.D	Adult_Only	D	29042	Vasc dementia w delusion
32	9	4.D	Adult_Only	D	29043	Vasc dementia w depressn
32	9	4.D	Adult_Only	D	2909	Senile psychot cond NOS
32	9	4.D	Adult_Only	D	33520	Amyotrophic sclerosis
32	9	4.D	Adult_Only	D	36610	Senile cataract NOS
32	9	4.D	Adult_Only	D	36611	Pseudoexfol lens capsule
32	9	4.D	Adult_Only	D	36612	Incipient cataract
32	9	4.D	Adult_Only	D	36613	Ant subcaps senile catar
32	9	4.D	Adult_Only	D	36614	Post subcap senile catar
32	9	4.D	Adult_Only	D	36615	Cortical senile cataract
32	9	4.D	Adult_Only	D	36616	Senile nuclear cataract
32	9	4.D	Adult_Only	D	36617	Mature cataract
32	9	4.D	Adult_Only	D	36618	Hypermature cataract
32	9	4.D	Adult_Only	D	36619	Senile cataract NEC
32	9	4.D	Adult_Only	D	37401	Senile entropion
32	9	4.D	Adult_Only	D	37411	Senile ectropion
32	9	4.D	Adult_Only	D	37927	Vitreomacular adhesion
32	9	4.D	Adult_Only	D	41400	Cor ath unsp vsl ntv/gft
32	9	4.D	Adult_Only	D	41401	Crnry athrscl natve vssl
32	9	4.D	Adult_Only	D	41402	Crn ath atlg vn bps grft
32	9	4.D	Adult_Only	D	41403	Crn ath nonatlg blg grft
32	9	4.D	Adult_Only	D	41404	Cor ath artry bypas grft
32	9	4.D	Adult_Only	D	41405	Cor ath bypass graft NOS
32	9	4.D	Adult_Only	D	41407	Cor ath bps graft tp hrt
32	9	4.D	Adult_Only	D	4143	Cor ath d/t lpd rch plaq
32	9	4.D	Adult_Only	D	42971	Acq cardiac septl defect
32	9	4.D	Adult_Only	D	42979	Other sequelae of MI NEC
32	9	4.D	Adult_Only	D	4370	Cerebral atherosclerosis
32	9	4.D	Adult_Only	D	4400	Aortic atherosclerosis
32	9	4.D	Adult_Only	D	4401	Renal artery atheroscler
32	9	4.D	Adult_Only	D	44020	Athscl extrm ntv art NOS
32	9	4.D	Adult_Only	D	44021	Ath ext ntv at w claudct
32	9	4.D	Adult_Only	D	44022	Ath ext ntv at w rst pn
32	9	4.D	Adult_Only	D	44023	Ath ext ntv art ulcrtion
32	9	4.D	Adult_Only	D	44029	Athrsc extrm ntv art oth
32	9	4.D	Adult_Only	D	44030	Athscl extrm bps gft NOS
32	9	4.D	Adult_Only	D	44031	Ath ext autologs bps gft
32	9	4.D	Adult_Only	D	44032	Ath ext nonautlg bps gft
32	9	4.D	Adult_Only	D	4408	Atherosclerosis NEC
32	9	4.D	Adult_Only	D	4409	Atherosclerosis NOS
32	9	4.D	Adult_Only	D	4540	Leg varicosity w ulcer
32	9	4.D	Adult_Only	D	4541	Leg varicosity w inflam
32	9	4.D	Adult_Only	D	4542	Varicos leg ulcer/inflam
32	9	4.D	Adult_Only	D	4549	Asympt varicose veins
32	9	4.D	Adult_Only	D	4570	Postmastect lymphedema
32	9	4.D	Adult_Only	D	500	Coal workers' pneumocon
32	9	4.D	Adult_Only	D	501	Asbestosis
32	9	4.D	Adult_Only	D	5165	Adlt pul Langs cell hist
32	9	4.D	Adult_Only	D	5710	Alcoholic fatty liver
32	9	4.D	Adult_Only	D	5711	Ac alcoholic hepatitis
32	9	4.D	Adult_Only	D	5712	Alcohol cirrhosis liver
32	9	4.D	Adult_Only	D	5713	Alcohol liver damage NOS
32	9	4.D	Adult_Only	D	60000	BPH w/o urinary obs/LUTS
