MCE_Version	ICD_Version	MCE_Section	MCE_Subsection	MCE_Edit_Type	ICD_Code_Type	ICD_Code	ICD_Desc
33	10	4	D	Adult_Only	D	I25710	Athscl autologous vein CABG w unstable angina pectoris
33	10	4	D	Adult_Only	D	I25711	Athscl autologous vein CABG w ang pctrs w documented spasm
33	10	4	D	Adult_Only	D	I25718	Athscl autologous vein CABG w oth angina pectoris
33	10	4	D	Adult_Only	D	I25719	Athscl autologous vein CABG w unsp angina pectoris
33	10	4	D	Adult_Only	D	I25720	Athscl autologous artery CABG w unstable angina pectoris
33	10	4	D	Adult_Only	D	I25721	Athscl autologous artery CABG w ang pctrs w documented spasm
33	10	4	D	Adult_Only	D	I25728	Athscl autologous artery CABG w oth angina pectoris
33	10	4	D	Adult_Only	D	I25729	Athscl autologous artery CABG w unsp angina pectoris
33	10	4	D	Adult_Only	D	I25730	Athscl nonautologous biological CABG w unstable ang pctrs
33	10	4	D	Adult_Only	D	I25731	Athscl nonaut biological CABG w ang pctrs w documented spasm
33	10	4	D	Adult_Only	D	I25738	Athscl nonautologous biological CABG w oth angina pectoris
33	10	4	D	Adult_Only	D	I25739	Athscl nonautologous biological CABG w unsp angina pectoris
33	10	4	D	Adult_Only	D	I25760	Athscl bypass of cor art of txplt heart w unstable angina
33	10	4	D	Adult_Only	D	I25761	Athscl bypass of cor art of txplt heart w ang pctrs w spasm
33	10	4	D	Adult_Only	D	I25768	Athscl bypass of cor art of txplt heart w oth ang pctrs
33	10	4	D	Adult_Only	D	I25769	Athscl bypass of cor art of txplt heart w unsp ang pctrs
33	10	4	D	Adult_Only	D	I25790	Atherosclerosis of CABG w unstable angina pectoris
33	10	4	D	Adult_Only	D	I25791	Atherosclerosis of CABG w angina pectoris w documented spasm
33	10	4	D	Adult_Only	D	I25798	Atherosclerosis of CABG w oth angina pectoris
33	10	4	D	Adult_Only	D	I25799	Atherosclerosis of CABG w unsp angina pectoris
33	10	4	D	Adult_Only	D	I25810	Atherosclerosis of CABG w/o angina pectoris
33	10	4	D	Adult_Only	D	I25812	Athscl bypass of cor art of transplanted heart w/o ang pctrs
33	10	4	D	Adult_Only	D	I2583	Coronary atherosclerosis due to lipid rich plaque
33	10	4	D	Adult_Only	D	I510	Cardiac septal defect, acquired
33	10	4	D	Adult_Only	D	I672	Cerebral atherosclerosis
33	10	4	D	Adult_Only	D	I700	Atherosclerosis of aorta
33	10	4	D	Adult_Only	D	I701	Atherosclerosis of renal artery
33	10	4	D	Adult_Only	D	I70201	Unsp athscl native arteries of extremities, right leg
33	10	4	D	Adult_Only	D	I70202	Unsp athscl native arteries of extremities, left leg
33	10	4	D	Adult_Only	D	I70203	Unsp athscl native arteries of extremities, bilateral legs
33	10	4	D	Adult_Only	D	I70208	Unsp athscl native arteries of extremities, oth extremity
33	10	4	D	Adult_Only	D	I70209	Unsp athscl native arteries of extremities, unsp extremity
33	10	4	D	Adult_Only	D	I70211	Athscl native arteries of extrm w intrmt claud, right leg
33	10	4	D	Adult_Only	D	I70212	Athscl native arteries of extrm w intrmt claud, left leg
33	10	4	D	Adult_Only	D	I70213	Athscl native arteries of extrm w intrmt claud, bi legs
33	10	4	D	Adult_Only	D	I70218	Athscl native arteries of extrm w intrmt claud, oth extrm
33	10	4	D	Adult_Only	D	I70219	Athscl native arteries of extrm w intrmt claud, unsp extrm
33	10	4	D	Adult_Only	D	I70221	Athscl native arteries of extremities w rest pain, right leg
33	10	4	D	Adult_Only	D	I70222	Athscl native arteries of extremities w rest pain, left leg
33	10	4	D	Adult_Only	D	I70223	Athscl native arteries of extrm w rest pain, bilateral legs
33	10	4	D	Adult_Only	D	I70228	Athscl native arteries of extrm w rest pain, oth extremity
33	10	4	D	Adult_Only	D	I70229	Athscl native arteries of extrm w rest pain, unsp extremity
33	10	4	D	Adult_Only	D	I70231	Athscl native arteries of right leg w ulceration of thigh
33	10	4	D	Adult_Only	D	I70232	Athscl native arteries of right leg w ulceration of calf
33	10	4	D	Adult_Only	D	I70233	Athscl native arteries of right leg w ulceration of ankle
33	10	4	D	Adult_Only	D	I70234	Athscl native art of right leg w ulcer of heel and midfoot
33	10	4	D	Adult_Only	D	I70235	Athscl native arteries of right leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70238	Athscl natv art of right leg w ulcer oth prt lower right leg
33	10	4	D	Adult_Only	D	I70239	Athscl native arteries of right leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I70241	Athscl native arteries of left leg w ulceration of thigh
33	10	4	D	Adult_Only	D	I70242	Athscl native arteries of left leg w ulceration of calf
33	10	4	D	Adult_Only	D	I70243	Athscl native arteries of left leg w ulceration of ankle
33	10	4	D	Adult_Only	D	I70244	Athscl native art of left leg w ulcer of heel and midfoot
33	10	4	D	Adult_Only	D	I70245	Athscl native arteries of left leg w ulceration oth prt foot
33	10	4	D	Adult_Only	D	I70248	Athscl native art of left leg w ulcer oth prt lower left leg
33	10	4	D	Adult_Only	D	I70249	Athscl native arteries of left leg w ulceration of unsp site
33	10	4	D	Adult_Only	D	I7025	Athscl native arteries of extremities w ulceration
33	10	4	D	Adult_Only	D	I70261	Athscl native arteries of extremities w gangrene, right leg
33	10	4	D	Adult_Only	D	I70262	Athscl native arteries of extremities w gangrene, left leg
33	10	4	D	Adult_Only	D	I70263	Athscl native arteries of extrm w gangrene, bilateral legs
33	10	4	D	Adult_Only	D	I70268	Athscl native arteries of extrm w gangrene, oth extremity
33	10	4	D	Adult_Only	D	I70269	Athscl native arteries of extrm w gangrene, unsp extremity
33	10	4	D	Adult_Only	D	I70291	Oth athscl native arteries of extremities, right leg
33	10	4	D	Adult_Only	D	I70292	Oth athscl native arteries of extremities, left leg
33	10	4	D	Adult_Only	D	I70293	Oth athscl native arteries of extremities, bilateral legs
33	10	4	D	Adult_Only	D	I70298	Oth athscl native arteries of extremities, oth extremity
33	10	4	D	Adult_Only	D	I70299	Oth athscl native arteries of extremities, unsp extremity
33	10	4	D	Adult_Only	D	I70301	Unsp athscl unsp type bypass of the extremities, right leg
33	10	4	D	Adult_Only	D	I70302	Unsp athscl unsp type bypass of the extremities, left leg
33	10	4	D	Adult_Only	D	I70303	Unsp athscl unsp type bypass of the extrm, bilateral legs
33	10	4	D	Adult_Only	D	I70308	Unsp athscl unsp type bypass of the extrm, oth extremity
33	10	4	D	Adult_Only	D	I70309	Unsp athscl unsp type bypass of the extrm, unsp extremity
33	10	4	D	Adult_Only	D	I70311	Athscl unsp type bypass of extrm w intrmt claud, right leg
33	10	4	D	Adult_Only	D	I70312	Athscl unsp type bypass of extrm w intrmt claud, left leg
33	10	4	D	Adult_Only	D	I70313	Athscl unsp type bypass of the extrm w intrmt claud, bi legs
33	10	4	D	Adult_Only	D	I70318	Athscl unsp type bypass of extrm w intrmt claud, oth extrm
33	10	4	D	Adult_Only	D	I70319	Athscl unsp type bypass of extrm w intrmt claud, unsp extrm
33	10	4	D	Adult_Only	D	I70321	Athscl unsp type bypass of the extrm w rest pain, right leg
33	10	4	D	Adult_Only	D	I70322	Athscl unsp type bypass of the extrm w rest pain, left leg
33	10	4	D	Adult_Only	D	I70323	Athscl unsp type bypass of the extrm w rest pain, bi legs
33	10	4	D	Adult_Only	D	I70328	Athscl unsp type bypass of the extrm w rest pain, oth extrm
33	10	4	D	Adult_Only	D	I70329	Athscl unsp type bypass of the extrm w rest pain, unsp extrm
33	10	4	D	Adult_Only	D	I70331	Athscl unsp type bypass of the right leg w ulcer of thigh
33	10	4	D	Adult_Only	D	I70332	Athscl unsp type bypass of the right leg w ulcer of calf
33	10	4	D	Adult_Only	D	I70333	Athscl unsp type bypass of the right leg w ulcer of ankle
33	10	4	D	Adult_Only	D	I70334	Athscl unsp type bypass of r leg w ulcer of heel and midft
33	10	4	D	Adult_Only	D	I70335	Athscl unsp type bypass of right leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70338	Athscl unsp type bypass of right leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70339	Athscl unsp type bypass of right leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I70341	Athscl unsp type bypass of the left leg w ulcer of thigh
33	10	4	D	Adult_Only	D	I70342	Athscl unsp type bypass of the left leg w ulceration of calf
33	10	4	D	Adult_Only	D	I70343	Athscl unsp type bypass of the left leg w ulcer of ankle
33	10	4	D	Adult_Only	D	I70344	Athscl unsp type bypass of left leg w ulc of heel and midft
33	10	4	D	Adult_Only	D	I70345	Athscl unsp type bypass of the left leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70348	Athscl unsp type bypass of left leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70349	Athscl unsp type bypass of the left leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I7035	Athscl unsp type bypass graft(s) of extremity w ulceration
33	10	4	D	Adult_Only	D	I70361	Athscl unsp type bypass of the extrm w gangrene, right leg
33	10	4	D	Adult_Only	D	I70362	Athscl unsp type bypass of the extrm w gangrene, left leg
33	10	4	D	Adult_Only	D	I70363	Athscl unsp type bypass of the extrm w gangrene, bi legs
33	10	4	D	Adult_Only	D	I70368	Athscl unsp type bypass of the extrm w gangrene, oth extrm
33	10	4	D	Adult_Only	D	I70369	Athscl unsp type bypass of the extrm w gangrene, unsp extrm
33	10	4	D	Adult_Only	D	I70391	Oth athscl unsp type bypass of the extremities, right leg
33	10	4	D	Adult_Only	D	I70392	Oth athscl unsp type bypass of the extremities, left leg
33	10	4	D	Adult_Only	D	I70393	Oth athscl unsp type bypass of the extrm, bilateral legs
33	10	4	D	Adult_Only	D	I70398	Oth athscl unsp type bypass of the extrm, oth extremity
33	10	4	D	Adult_Only	D	I70399	Oth athscl unsp type bypass of the extrm, unsp extremity
33	10	4	D	Adult_Only	D	I70401	Unsp athscl autologous vein bypass of the extrm, right leg
33	10	4	D	Adult_Only	D	I70402	Unsp athscl autologous vein bypass of the extrm, left leg
33	10	4	D	Adult_Only	D	I70403	Unsp athscl autol vein bypass of the extrm, bilateral legs
33	10	4	D	Adult_Only	D	I70408	Unsp athscl autol vein bypass of the extrm, oth extremity
33	10	4	D	Adult_Only	D	I70409	Unsp athscl autol vein bypass of the extrm, unsp extremity
33	10	4	D	Adult_Only	D	I70411	Athscl autol vein bypass of extrm w intrmt claud, right leg
33	10	4	D	Adult_Only	D	I70412	Athscl autol vein bypass of extrm w intrmt claud, left leg
33	10	4	D	Adult_Only	D	I70413	Athscl autol vein bypass of extrm w intrmt claud, bi legs
33	10	4	D	Adult_Only	D	I70418	Athscl autol vein bypass of extrm w intrmt claud, oth extrm
33	10	4	D	Adult_Only	D	I70419	Athscl autol vein bypass of extrm w intrmt claud, unsp extrm
33	10	4	D	Adult_Only	D	I70421	Athscl autol vein bypass of the extrm w rest pain, right leg
33	10	4	D	Adult_Only	D	I70422	Athscl autol vein bypass of the extrm w rest pain, left leg
33	10	4	D	Adult_Only	D	I70423	Athscl autol vein bypass of the extrm w rest pain, bi legs
33	10	4	D	Adult_Only	D	I70428	Athscl autol vein bypass of the extrm w rest pain, oth extrm
33	10	4	D	Adult_Only	D	I70429	Athscl autol vein bypass of extrm w rest pain, unsp extrm
33	10	4	D	Adult_Only	D	I70431	Athscl autol vein bypass of the right leg w ulcer of thigh
33	10	4	D	Adult_Only	D	I70432	Athscl autol vein bypass of the right leg w ulcer of calf
33	10	4	D	Adult_Only	D	I70433	Athscl autol vein bypass of the right leg w ulcer of ankle
33	10	4	D	Adult_Only	D	I70434	Athscl autol vein bypass of r leg w ulcer of heel and midft
33	10	4	D	Adult_Only	D	I70435	Athscl autol vein bypass of right leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70438	Athscl autol vein bypass of r leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70439	Athscl autol vein bypass of right leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I70441	Athscl autol vein bypass of the left leg w ulcer of thigh
33	10	4	D	Adult_Only	D	I70442	Athscl autol vein bypass of the left leg w ulcer of calf
33	10	4	D	Adult_Only	D	I70443	Athscl autol vein bypass of the left leg w ulcer of ankle
33	10	4	D	Adult_Only	D	I70444	Athscl autol vein bypass of left leg w ulc of heel and midft
33	10	4	D	Adult_Only	D	I70445	Athscl autol vein bypass of left leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70448	Athscl autol vein bypass of left leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70449	Athscl autol vein bypass of left leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I7045	Athscl autologous vein bypass of extremity w ulceration
33	10	4	D	Adult_Only	D	I70461	Athscl autol vein bypass of the extrm w gangrene, right leg
33	10	4	D	Adult_Only	D	I70462	Athscl autol vein bypass of the extrm w gangrene, left leg
33	10	4	D	Adult_Only	D	I70463	Athscl autol vein bypass of the extrm w gangrene, bi legs
33	10	4	D	Adult_Only	D	I70468	Athscl autol vein bypass of the extrm w gangrene, oth extrm
33	10	4	D	Adult_Only	D	I70469	Athscl autol vein bypass of the extrm w gangrene, unsp extrm
33	10	4	D	Adult_Only	D	I70491	Oth athscl autologous vein bypass of the extrm, right leg
33	10	4	D	Adult_Only	D	I70492	Oth athscl autologous vein bypass of the extrm, left leg
33	10	4	D	Adult_Only	D	I70493	Oth athscl autol vein bypass of the extrm, bilateral legs
33	10	4	D	Adult_Only	D	I70498	Oth athscl autol vein bypass of the extrm, oth extremity
33	10	4	D	Adult_Only	D	I70499	Oth athscl autol vein bypass of the extrm, unsp extremity
33	10	4	D	Adult_Only	D	I70501	Unsp athscl nonaut bio bypass of the extremities, right leg
33	10	4	D	Adult_Only	D	I70502	Unsp athscl nonaut bio bypass of the extremities, left leg
33	10	4	D	Adult_Only	D	I70503	Unsp athscl nonaut bio bypass of the extrm, bilateral legs
33	10	4	D	Adult_Only	D	I70508	Unsp athscl nonaut bio bypass of the extrm, oth extremity
33	10	4	D	Adult_Only	D	I70509	Unsp athscl nonaut bio bypass of the extrm, unsp extremity
33	10	4	D	Adult_Only	D	I70511	Athscl nonaut bio bypass of extrm w intrmt claud, right leg
33	10	4	D	Adult_Only	D	I70512	Athscl nonaut bio bypass of extrm w intrmt claud, left leg
33	10	4	D	Adult_Only	D	I70513	Athscl nonaut bio bypass of extrm w intrmt claud, bi legs
33	10	4	D	Adult_Only	D	I70518	Athscl nonaut bio bypass of extrm w intrmt claud, oth extrm
33	10	4	D	Adult_Only	D	I70519	Athscl nonaut bio bypass of extrm w intrmt claud, unsp extrm
33	10	4	D	Adult_Only	D	I70521	Athscl nonaut bio bypass of the extrm w rest pain, right leg
33	10	4	D	Adult_Only	D	I70522	Athscl nonaut bio bypass of the extrm w rest pain, left leg
33	10	4	D	Adult_Only	D	I70523	Athscl nonaut bio bypass of the extrm w rest pain, bi legs
33	10	4	D	Adult_Only	D	I70528	Athscl nonaut bio bypass of the extrm w rest pain, oth extrm
33	10	4	D	Adult_Only	D	I70529	Athscl nonaut bio bypass of extrm w rest pain, unsp extrm
33	10	4	D	Adult_Only	D	I70531	Athscl nonaut bio bypass of the right leg w ulcer of thigh
33	10	4	D	Adult_Only	D	I70532	Athscl nonaut bio bypass of the right leg w ulcer of calf
33	10	4	D	Adult_Only	D	I70533	Athscl nonaut bio bypass of the right leg w ulcer of ankle
33	10	4	D	Adult_Only	D	I70534	Athscl nonaut bio bypass of r leg w ulcer of heel and midft
33	10	4	D	Adult_Only	D	I70535	Athscl nonaut bio bypass of right leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70538	Athscl nonaut bio bypass of r leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70539	Athscl nonaut bio bypass of right leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I70541	Athscl nonaut bio bypass of the left leg w ulcer of thigh
33	10	4	D	Adult_Only	D	I70542	Athscl nonaut bio bypass of the left leg w ulcer of calf
33	10	4	D	Adult_Only	D	I70543	Athscl nonaut bio bypass of the left leg w ulcer of ankle
33	10	4	D	Adult_Only	D	I70544	Athscl nonaut bio bypass of left leg w ulc of heel and midft
33	10	4	D	Adult_Only	D	I70545	Athscl nonaut bio bypass of left leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70548	Athscl nonaut bio bypass of left leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70549	Athscl nonaut bio bypass of left leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I7055	Athscl nonautologous bio bypass of extremity w ulceration
33	10	4	D	Adult_Only	D	I70561	Athscl nonaut bio bypass of the extrm w gangrene, right leg
33	10	4	D	Adult_Only	D	I70562	Athscl nonaut bio bypass of the extrm w gangrene, left leg
33	10	4	D	Adult_Only	D	I70563	Athscl nonaut bio bypass of the extrm w gangrene, bi legs
33	10	4	D	Adult_Only	D	I70568	Athscl nonaut bio bypass of the extrm w gangrene, oth extrm
33	10	4	D	Adult_Only	D	I70569	Athscl nonaut bio bypass of the extrm w gangrene, unsp extrm
33	10	4	D	Adult_Only	D	I70591	Oth athscl nonaut bio bypass of the extremities, right leg
33	10	4	D	Adult_Only	D	I70592	Oth athscl nonaut bio bypass of the extremities, left leg
33	10	4	D	Adult_Only	D	I70593	Oth athscl nonaut bio bypass of the extrm, bilateral legs
33	10	4	D	Adult_Only	D	I70598	Oth athscl nonaut bio bypass of the extrm, oth extremity
33	10	4	D	Adult_Only	D	I70599	Oth athscl nonaut bio bypass of the extrm, unsp extremity
33	10	4	D	Adult_Only	D	I70601	Unsp athscl nonbiol bypass of the extremities, right leg
33	10	4	D	Adult_Only	D	I70602	Unsp athscl nonbiol bypass of the extremities, left leg
33	10	4	D	Adult_Only	D	I70603	Unsp athscl nonbiol bypass of the extrm, bilateral legs
33	10	4	D	Adult_Only	D	I70608	Unsp athscl nonbiol bypass of the extremities, oth extremity
33	10	4	D	Adult_Only	D	I70609	Unsp athscl nonbiol bypass of the extrm, unsp extremity
33	10	4	D	Adult_Only	D	I70611	Athscl nonbiol bypass of the extrm w intrmt claud, right leg
33	10	4	D	Adult_Only	D	I70612	Athscl nonbiol bypass of the extrm w intrmt claud, left leg
33	10	4	D	Adult_Only	D	I70613	Athscl nonbiol bypass of the extrm w intrmt claud, bi legs
33	10	4	D	Adult_Only	D	I70618	Athscl nonbiol bypass of the extrm w intrmt claud, oth extrm
33	10	4	D	Adult_Only	D	I70619	Athscl nonbiol bypass of extrm w intrmt claud, unsp extrm
33	10	4	D	Adult_Only	D	I70621	Athscl nonbiol bypass of the extrm w rest pain, right leg
33	10	4	D	Adult_Only	D	I70622	Athscl nonbiol bypass of the extrm w rest pain, left leg
33	10	4	D	Adult_Only	D	I70623	Athscl nonbiol bypass of the extrm w rest pain, bi legs
33	10	4	D	Adult_Only	D	I70628	Athscl nonbiol bypass of the extrm w rest pain, oth extrm
33	10	4	D	Adult_Only	D	I70629	Athscl nonbiol bypass of the extrm w rest pain, unsp extrm
33	10	4	D	Adult_Only	D	I70631	Athscl nonbiol bypass of the right leg w ulceration of thigh
33	10	4	D	Adult_Only	D	I70632	Athscl nonbiol bypass of the right leg w ulceration of calf
33	10	4	D	Adult_Only	D	I70633	Athscl nonbiol bypass of the right leg w ulceration of ankle
33	10	4	D	Adult_Only	D	I70634	Athscl nonbiol bypass of right leg w ulcer of heel and midft
33	10	4	D	Adult_Only	D	I70635	Athscl nonbiol bypass of the right leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70638	Athscl nonbiol bypass of right leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70639	Athscl nonbiol bypass of the right leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I70641	Athscl nonbiol bypass of the left leg w ulceration of thigh
33	10	4	D	Adult_Only	D	I70642	Athscl nonbiol bypass of the left leg w ulceration of calf
33	10	4	D	Adult_Only	D	I70643	Athscl nonbiol bypass of the left leg w ulceration of ankle
33	10	4	D	Adult_Only	D	I70644	Athscl nonbiol bypass of left leg w ulcer of heel and midft
33	10	4	D	Adult_Only	D	I70645	Athscl nonbiol bypass of the left leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70648	Athscl nonbiol bypass of left leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70649	Athscl nonbiol bypass of the left leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I7065	Athscl nonbiological bypass of extremity w ulceration
33	10	4	D	Adult_Only	D	I70661	Athscl nonbiol bypass of the extrm w gangrene, right leg
33	10	4	D	Adult_Only	D	I70662	Athscl nonbiol bypass of the extrm w gangrene, left leg
33	10	4	D	Adult_Only	D	I70663	Athscl nonbiol bypass of the extrm w gangrene, bi legs
33	10	4	D	Adult_Only	D	I70668	Athscl nonbiol bypass of the extrm w gangrene, oth extremity
33	10	4	D	Adult_Only	D	I70669	Athscl nonbiol bypass of the extrm w gangrene, unsp extrm
33	10	4	D	Adult_Only	D	I70691	Oth athscl nonbiol bypass of the extremities, right leg
33	10	4	D	Adult_Only	D	I70692	Oth athscl nonbiological bypass of the extremities, left leg
33	10	4	D	Adult_Only	D	I70693	Oth athscl nonbiol bypass of the extremities, bilateral legs
33	10	4	D	Adult_Only	D	I70698	Oth athscl nonbiol bypass of the extremities, oth extremity
33	10	4	D	Adult_Only	D	I70699	Oth athscl nonbiol bypass of the extremities, unsp extremity
33	10	4	D	Adult_Only	D	I70701	Unsp athscl type of bypass of the extremities, right leg
33	10	4	D	Adult_Only	D	I70702	Unsp athscl type of bypass of the extremities, left leg
33	10	4	D	Adult_Only	D	I70703	Unsp athscl type of bypass of the extrm, bilateral legs
33	10	4	D	Adult_Only	D	I70708	Unsp athscl type of bypass of the extremities, oth extremity
33	10	4	D	Adult_Only	D	I70709	Unsp athscl type of bypass of the extrm, unsp extremity
33	10	4	D	Adult_Only	D	I70711	Athscl type of bypass of the extrm w intrmt claud, right leg
33	10	4	D	Adult_Only	D	I70712	Athscl type of bypass of the extrm w intrmt claud, left leg
33	10	4	D	Adult_Only	D	I70713	Athscl type of bypass of the extrm w intrmt claud, bi legs
33	10	4	D	Adult_Only	D	I70718	Athscl type of bypass of the extrm w intrmt claud, oth extrm
33	10	4	D	Adult_Only	D	I70719	Athscl type of bypass of extrm w intrmt claud, unsp extrm
33	10	4	D	Adult_Only	D	I70721	Athscl type of bypass of the extrm w rest pain, right leg
33	10	4	D	Adult_Only	D	I70722	Athscl type of bypass of the extrm w rest pain, left leg
33	10	4	D	Adult_Only	D	I70723	Athscl type of bypass of the extrm w rest pain, bi legs
33	10	4	D	Adult_Only	D	I70728	Athscl type of bypass of the extrm w rest pain, oth extrm
33	10	4	D	Adult_Only	D	I70729	Athscl type of bypass of the extrm w rest pain, unsp extrm
33	10	4	D	Adult_Only	D	I70731	Athscl type of bypass of the right leg w ulceration of thigh
33	10	4	D	Adult_Only	D	I70732	Athscl type of bypass of the right leg w ulceration of calf
33	10	4	D	Adult_Only	D	I70733	Athscl type of bypass of the right leg w ulceration of ankle
33	10	4	D	Adult_Only	D	I70734	Athscl type of bypass of right leg w ulcer of heel and midft
33	10	4	D	Adult_Only	D	I70735	Athscl type of bypass of the right leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70738	Athscl type of bypass of right leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70739	Athscl type of bypass of the right leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I70741	Athscl type of bypass of the left leg w ulceration of thigh
33	10	4	D	Adult_Only	D	I70742	Athscl type of bypass of the left leg w ulceration of calf
33	10	4	D	Adult_Only	D	I70743	Athscl type of bypass of the left leg w ulceration of ankle
33	10	4	D	Adult_Only	D	I70744	Athscl type of bypass of left leg w ulcer of heel and midft
33	10	4	D	Adult_Only	D	I70745	Athscl type of bypass of the left leg w ulcer oth prt foot
33	10	4	D	Adult_Only	D	I70748	Athscl type of bypass of left leg w ulcer oth prt low leg
33	10	4	D	Adult_Only	D	I70749	Athscl type of bypass of the left leg w ulcer of unsp site
33	10	4	D	Adult_Only	D	I7075	Athscl type of bypass graft(s) of extremity w ulceration
33	10	4	D	Adult_Only	D	I70761	Athscl type of bypass of the extrm w gangrene, right leg
33	10	4	D	Adult_Only	D	I70762	Athscl type of bypass of the extrm w gangrene, left leg
33	10	4	D	Adult_Only	D	I70763	Athscl type of bypass of the extrm w gangrene, bi legs
33	10	4	D	Adult_Only	D	I70768	Athscl type of bypass of the extrm w gangrene, oth extremity
33	10	4	D	Adult_Only	D	I70769	Athscl type of bypass of the extrm w gangrene, unsp extrm
33	10	4	D	Adult_Only	D	I70791	Oth athscl type of bypass of the extremities, right leg
33	10	4	D	Adult_Only	D	I70792	Oth athscl type of bypass of the extremities, left leg
33	10	4	D	Adult_Only	D	I70793	Oth athscl type of bypass of the extremities, bilateral legs
33	10	4	D	Adult_Only	D	I70798	Oth athscl type of bypass of the extremities, oth extremity
33	10	4	D	Adult_Only	D	I70799	Oth athscl type of bypass of the extremities, unsp extremity
33	10	4	D	Adult_Only	D	I708	Atherosclerosis of other arteries
33	10	4	D	Adult_Only	D	I7090	Unspecified atherosclerosis
33	10	4	D	Adult_Only	D	I7091	Generalized atherosclerosis
33	10	4	D	Adult_Only	D	I7092	Chronic total occlusion of artery of the extremities
33	10	4	D	Adult_Only	D	I83001	Varicose veins of unsp lower extremity with ulcer of thigh
33	10	4	D	Adult_Only	D	I83002	Varicose veins of unsp lower extremity with ulcer of calf
33	10	4	D	Adult_Only	D	I83003	Varicose veins of unsp lower extremity with ulcer of ankle
33	10	4	D	Adult_Only	D	I83004	Varicos vn unsp lower extremity w ulcer of heel and midfoot
33	10	4	D	Adult_Only	D	I83005	Varicos vn unsp lower extremity w ulcer oth part of foot
33	10	4	D	Adult_Only	D	I83008	Varicos vn unsp low extrm w ulcer oth part of lower leg
33	10	4	D	Adult_Only	D	I83009	Varicose veins of unsp lower extremity w ulcer of unsp site
33	10	4	D	Adult_Only	D	I83011	Varicose veins of right lower extremity with ulcer of thigh
33	10	4	D	Adult_Only	D	I83012	Varicose veins of right lower extremity with ulcer of calf
33	10	4	D	Adult_Only	D	I83013	Varicose veins of right lower extremity with ulcer of ankle
33	10	4	D	Adult_Only	D	I83014	Varicose veins of r low extrem w ulcer of heel and midfoot
33	10	4	D	Adult_Only	D	I83015	Varicose veins of r low extrem w ulcer oth part of foot
33	10	4	D	Adult_Only	D	I83018	Varicose veins of r low extrem w ulcer oth part of lower leg
33	10	4	D	Adult_Only	D	I83019	Varicose veins of right lower extremity w ulcer of unsp site
33	10	4	D	Adult_Only	D	I83021	Varicose veins of left lower extremity with ulcer of thigh
33	10	4	D	Adult_Only	D	I83022	Varicose veins of left lower extremity with ulcer of calf
33	10	4	D	Adult_Only	D	I83023	Varicose veins of left lower extremity with ulcer of ankle
33	10	4	D	Adult_Only	D	I83024	Varicose veins of l low extrem w ulcer of heel and midfoot
33	10	4	D	Adult_Only	D	I83025	Varicose veins of l low extrem w ulcer oth part of foot
33	10	4	D	Adult_Only	D	I83028	Varicose veins of l low extrem w ulcer oth part of lower leg
33	10	4	D	Adult_Only	D	I83029	Varicose veins of left lower extremity w ulcer of unsp site
33	10	4	D	Adult_Only	D	I8310	Varicose veins of unsp lower extremity with inflammation
33	10	4	D	Adult_Only	D	I8311	Varicose veins of right lower extremity with inflammation
33	10	4	D	Adult_Only	D	I8312	Varicose veins of left lower extremity with inflammation
33	10	4	D	Adult_Only	D	I83201	Varicos vn unsp low extrm w ulc of thigh and inflammation
33	10	4	D	Adult_Only	D	I83202	Varicos vn unsp low extrm w ulc of calf and inflammation
33	10	4	D	Adult_Only	D	I83203	Varicos vn unsp low extrm w ulc of ankle and inflammation
33	10	4	D	Adult_Only	D	I83204	Varicos vn unsp low extrm w ulc of heel and midft and inflam
